shipment_id,order_id,shipment_date,estimated_arrival,actual_arrival,origin_city,origin_country,destination_city,destination_country,carrier_name,shipping_mode,weight_kg,volume_cbm,shipping_cost_usd,insurance_cost_usd,customs_clearance_days,shipment_status,damage_flag,temperature_controlled
SHP01332,PO00981,2023-09-11,2023-09-18,2023-09-20,Cairo,Egypt,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,118.7,0.39,232.7,18.18,3,Delivered,0,0
SHP01333,PO00486,2023-09-18,2023-10-10,2023-10-11,Dubai,UAE,Dubai,UAE,DB Schenker,Rail,216.5,1.07,248.96,17.91,5,Delivered,0,0
SHP01334,PO01355,2023-08-13,2023-08-17,2023-08-20,Mumbai,India,Madinah,Saudi Arabia,Agility Logistics,Express Courier,863.7,3.61,1020.37,35.1,5,Customs Hold,0,1
SHP01335,PO00924,2024-12-10,2025-01-03,2025-01-03,Dammam,Saudi Arabia,Riyadh,Saudi Arabia,DB Schenker,Air Freight,172.0,0.55,352.55,21.06,3,Delivered,0,1
SHP01336,PO00362,2024-01-05,2024-01-11,2024-01-11,Dubai,UAE,Dammam,Saudi Arabia,Maersk Line,Road Transport,3509.5,13.87,5134.71,325.75,0,Delivered,0,0
SHP01337,PO01838,2024-08-09,2024-08-26,2024-08-26,Riyadh,Saudi Arabia,Dammam,Saudi Arabia,NAQEL Express,Sea Freight,601.6,2.52,986.78,48.18,1,Delivered,0,1
SHP01338,PO00827,2024-03-17,2024-04-11,2024-04-11,Dubai,UAE,Jeddah,Saudi Arabia,NAQEL Express,Sea Freight,1211.0,4.74,2104.86,50.06,0,Delivered,1,1
SHP01339,PO01166,2023-01-21,2023-02-04,2023-02-06,Munich,Germany,Madinah,Saudi Arabia,DHL Global,Rail,889.6,2.97,1914.87,109.22,6,Delivered,0,0
SHP01340,PO01509,2024-05-03,2024-05-09,2024-05-09,Seoul,South Korea,Riyadh,Saudi Arabia,Aramex,Air Freight,1325.3,5.74,3893.53,294.75,6,Delivered,1,0
SHP01341,PO00804,2023-04-15,2023-05-07,2023-05-09,Munich,Germany,Dubai,UAE,Saudi Post Logistics,Rail,3067.9,14.15,5650.89,347.59,3,Delayed,1,0
SHP01342,PO00113,2023-09-22,2023-09-30,2023-09-30,Amman,Jordan,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,1293.1,6.34,3865.16,188.23,1,Delayed,0,0
SHP01343,PO00381,2023-06-22,2023-07-11,2023-07-11,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,DHL Global,Rail,505.8,1.87,255.34,17.71,6,Delivered,0,1
SHP01344,PO01241,2023-08-14,2023-08-22,2023-08-23,Mumbai,India,Jeddah,Saudi Arabia,DB Schenker,Road Transport,1256.8,6.64,1885.98,71.21,5,Delivered,0,0
SHP01345,PO00739,2023-03-17,2023-04-10,2023-04-13,Munich,Germany,Jeddah,Saudi Arabia,Aramex,Sea Freight,213.7,1.17,613.29,37.95,7,Delivered,0,0
SHP01346,PO01187,2024-10-20,2024-11-02,2024-11-05,Jeddah,Saudi Arabia,Jubail,Saudi Arabia,NAQEL Express,Rail,259.3,1.53,651.3,13.1,6,Delivered,0,0
SHP01347,PO00402,2023-07-03,2023-07-07,2023-07-17,Milan,Italy,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,1885.9,6.07,5017.59,336.86,7,Delivered,0,1
SHP01348,PO01993,2023-02-20,2023-03-10,2023-03-10,Manama,Bahrain,Jeddah,Saudi Arabia,DB Schenker,Road Transport,3610.8,10.96,6388.94,172.66,6,Delayed,0,0
SHP01349,PO00845,2023-03-15,2023-04-04,2023-04-04,Mumbai,India,Dubai,UAE,Maersk Line,Road Transport,746.0,2.14,922.29,52.53,2,In Transit,0,1
SHP01350,PO00546,2024-09-11,2024-09-19,2024-09-22,Dubai,UAE,Dubai,UAE,Saudi Post Logistics,Sea Freight,2182.8,7.72,4046.34,122.07,3,Delivered,0,0
SHP01351,PO00284,2023-07-07,2023-07-25,2023-07-25,Cairo,Egypt,Riyadh,Saudi Arabia,FedEx,Express Courier,3795.7,11.02,10251.39,768.91,1,Delivered,0,0
SHP01352,PO01599,2024-12-26,2025-01-16,2025-01-16,Milan,Italy,Madinah,Saudi Arabia,Agility Logistics,Sea Freight,2201.2,6.33,1435.79,82.82,6,Delivered,1,0
SHP01353,PO01490,2023-07-07,2023-07-19,2023-07-19,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,Agility Logistics,Express Courier,133.9,0.43,324.3,8.79,4,Delivered,0,0
SHP01354,PO00733,2024-03-26,2024-04-03,2024-04-04,Seoul,South Korea,Dubai,UAE,DHL Global,Sea Freight,4554.6,20.82,8816.76,504.03,2,Delivered,0,0
SHP01355,PO01507,2023-05-25,2023-06-08,2023-06-11,Dubai,UAE,Riyadh,Saudi Arabia,DHL Global,Air Freight,1927.4,11.81,4064.13,158.58,2,Delivered,0,0
SHP01356,PO01176,2024-11-30,2024-12-22,2024-12-22,Shanghai,China,Dammam,Saudi Arabia,Maersk Line,Sea Freight,2131.7,8.39,1638.29,40.84,3,Delayed,0,0
SHP01357,PO00598,2025-01-01,2025-01-12,2025-01-14,Munich,Germany,Jeddah,Saudi Arabia,FedEx,Road Transport,4479.6,18.02,3651.98,73.69,6,Delivered,0,0
SHP01358,PO00413,2023-12-24,2024-01-06,2024-01-07,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,Saudi Post Logistics,Rail,3737.8,11.14,8196.61,654.53,0,Customs Hold,0,0
SHP01359,PO00089,2023-05-01,2023-05-11,2023-05-11,Istanbul,Turkey,Dammam,Saudi Arabia,Saudi Post Logistics,Sea Freight,3431.6,13.0,3520.12,221.94,0,In Transit,0,0
SHP01360,PO00923,2024-05-24,2024-05-29,2024-05-29,Muscat,Oman,Madinah,Saudi Arabia,Saudi Post Logistics,Air Freight,2855.7,10.37,3101.62,181.87,1,Delivered,0,0
SHP01361,PO00903,2024-02-26,2024-03-18,2024-03-18,Amman,Jordan,Madinah,Saudi Arabia,Saudi Post Logistics,Express Courier,4259.9,18.87,11451.9,258.48,3,Delivered,0,0
SHP01362,PO01624,2023-07-04,2023-07-24,2023-07-25,Dammam,Saudi Arabia,Jubail,Saudi Arabia,Saudi Post Logistics,Rail,2593.9,13.65,5933.9,460.67,0,Delivered,0,0
SHP01363,PO00423,2023-08-27,2023-08-30,2023-09-01,Shanghai,China,Riyadh,Saudi Arabia,Agility Logistics,Express Courier,3230.2,15.3,4480.09,275.59,7,Delivered,0,0
SHP01364,PO01647,2024-04-16,2024-04-18,2024-04-18,Seoul,South Korea,Jeddah,Saudi Arabia,DHL Global,Road Transport,120.6,0.75,81.98,2.14,6,Delivered,0,0
SHP01365,PO01984,2024-01-10,2024-01-23,2024-01-25,Shanghai,China,Dammam,Saudi Arabia,Aramex,Air Freight,3343.9,13.31,2537.44,183.92,4,Delivered,0,0
SHP01366,PO00510,2023-06-29,2023-07-13,2023-07-14,Manama,Bahrain,Madinah,Saudi Arabia,Agility Logistics,Sea Freight,1394.3,8.19,1238.72,96.19,7,Delivered,0,0
SHP01367,PO00391,2023-03-01,2023-03-06,2023-03-06,Cairo,Egypt,Madinah,Saudi Arabia,DHL Global,Rail,4041.2,23.51,2992.89,212.68,3,Delivered,0,0
SHP01368,PO00832,2023-10-12,2023-10-18,2023-10-21,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Sea Freight,1970.6,6.41,5893.25,317.14,1,Customs Hold,0,0
SHP01369,PO00158,2024-04-29,2024-05-23,2024-05-28,Seoul,South Korea,Riyadh,Saudi Arabia,Maersk Line,Sea Freight,2127.8,8.0,3093.53,244.09,6,Delivered,0,0
SHP01370,PO01124,2024-06-28,2024-07-12,2024-07-12,Dubai,UAE,Madinah,Saudi Arabia,FedEx,Road Transport,1443.7,4.4,1354.25,68.14,7,Delivered,0,0
SHP01371,PO00410,2024-07-25,2024-08-16,2024-08-17,Munich,Germany,Jubail,Saudi Arabia,Saudi Post Logistics,Sea Freight,3093.1,9.35,7186.87,260.31,1,Delivered,0,0
SHP01372,PO01951,2024-02-21,2024-02-28,2024-02-29,Dammam,Saudi Arabia,Dubai,UAE,NAQEL Express,Air Freight,2361.0,6.93,1902.45,43.8,5,Delivered,0,1
SHP01373,PO01518,2024-12-09,2024-12-27,2024-12-30,Amman,Jordan,Dubai,UAE,DHL Global,Road Transport,1730.9,10.29,2215.49,91.8,5,Delivered,0,0
SHP01374,PO00651,2024-12-18,2024-12-23,2024-12-23,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,DB Schenker,Air Freight,1359.2,5.33,3826.77,230.37,0,Delivered,0,0
SHP01375,PO00156,2023-09-29,2023-10-06,2023-10-08,Shanghai,China,Madinah,Saudi Arabia,FedEx,Road Transport,770.8,3.63,1032.11,51.03,1,Delayed,0,0
SHP01376,PO01964,2024-04-18,2024-05-13,2024-05-13,Munich,Germany,Dubai,UAE,Maersk Line,Air Freight,1439.1,8.83,775.9,20.9,3,Delivered,0,1
SHP01377,PO00379,2024-02-22,2024-03-02,2024-03-02,Milan,Italy,Riyadh,Saudi Arabia,Maersk Line,Road Transport,1712.3,5.16,1447.29,40.51,7,Delayed,0,0
SHP01378,PO00876,2023-08-01,2023-08-21,2023-08-21,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,NAQEL Express,Express Courier,2939.3,8.56,8351.55,515.71,5,Delivered,0,0
SHP01379,PO00627,2024-08-12,2024-08-20,2024-08-22,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,Agility Logistics,Road Transport,3109.7,13.76,2860.09,133.95,6,Delivered,0,0
SHP01380,PO01937,2024-01-05,2024-01-10,2024-01-11,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,NAQEL Express,Road Transport,286.2,0.84,397.95,12.35,0,Delivered,0,1
SHP01381,PO01704,2024-04-11,2024-05-06,2024-05-06,Seoul,South Korea,Dubai,UAE,Saudi Post Logistics,Express Courier,3638.6,18.46,8348.18,236.24,1,In Transit,0,0
SHP01382,PO01833,2024-05-07,2024-05-21,2024-05-21,Munich,Germany,Riyadh,Saudi Arabia,NAQEL Express,Road Transport,3407.1,10.25,5224.09,256.99,7,Delivered,0,0
SHP01383,PO01470,2024-06-15,2024-06-19,2024-06-19,Shanghai,China,Jubail,Saudi Arabia,NAQEL Express,Air Freight,1237.4,7.64,1228.91,33.24,5,Delayed,0,0
SHP01384,PO00824,2023-04-02,2023-04-10,2023-04-10,Seoul,South Korea,Dammam,Saudi Arabia,DB Schenker,Road Transport,3995.1,15.51,11787.0,738.76,3,Delivered,0,0
SHP01385,PO01130,2023-10-27,2023-10-29,2023-10-29,Cairo,Egypt,Dubai,UAE,NAQEL Express,Sea Freight,384.1,1.11,1003.47,51.9,4,Delivered,0,0
SHP01386,PO01691,2024-01-23,2024-02-13,2024-02-13,Jeddah,Saudi Arabia,Dammam,Saudi Arabia,FedEx,Rail,3056.8,16.01,4506.72,348.88,4,Delivered,0,0
SHP01387,PO01505,2024-04-09,2024-04-14,2024-04-14,Dubai,UAE,Dubai,UAE,DHL Global,Express Courier,885.5,3.57,1417.97,47.1,7,Delivered,0,0
SHP01388,PO01061,2023-10-17,2023-10-30,2023-10-30,Muscat,Oman,Madinah,Saudi Arabia,FedEx,Air Freight,3229.0,11.61,6785.64,473.45,1,Delivered,0,1
SHP01389,PO00248,2023-01-23,2023-02-02,2023-02-05,Shanghai,China,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,3326.3,12.35,6958.4,151.65,7,Delivered,0,0
SHP01390,PO00906,2024-01-30,2024-02-10,2024-02-10,Mumbai,India,Madinah,Saudi Arabia,FedEx,Sea Freight,4955.5,30.17,4903.96,326.47,4,Delivered,0,1
SHP01391,PO01204,2024-02-06,2024-02-28,2024-02-28,Mumbai,India,Jeddah,Saudi Arabia,Saudi Post Logistics,Rail,2266.6,12.92,1429.47,59.98,2,Delivered,0,0
SHP01392,PO00592,2024-10-01,2024-10-14,2024-10-14,Shanghai,China,Madinah,Saudi Arabia,Agility Logistics,Road Transport,4567.0,15.13,10833.55,357.09,4,Delivered,0,0
SHP01393,PO00049,2023-03-05,2023-03-08,2023-03-08,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,DB Schenker,Express Courier,2058.8,8.52,2964.63,87.11,0,Delayed,0,0
SHP01394,PO00571,2024-09-25,2024-10-10,2024-10-10,Milan,Italy,Jubail,Saudi Arabia,FedEx,Rail,892.7,5.7,1726.43,137.21,1,In Transit,0,0
SHP01395,PO01275,2023-12-04,2023-12-07,2023-12-07,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,Saudi Post Logistics,Sea Freight,2015.0,7.64,5593.64,149.97,5,Customs Hold,0,0
SHP01396,PO00720,2023-12-21,2024-01-04,2024-01-12,Milan,Italy,Jeddah,Saudi Arabia,DHL Global,Sea Freight,4532.1,29.15,2642.74,193.77,2,Delivered,0,0
SHP01397,PO01530,2023-01-15,2023-01-18,2023-01-18,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,Aramex,Sea Freight,4190.7,24.09,12187.0,584.67,1,Delivered,0,0
SHP01398,PO01824,2023-07-26,2023-07-28,2023-07-28,Seoul,South Korea,Jubail,Saudi Arabia,FedEx,Sea Freight,4749.1,16.62,4889.16,361.45,2,Delivered,0,1
SHP01399,PO00445,2023-09-24,2023-10-10,2023-10-10,Munich,Germany,Riyadh,Saudi Arabia,NAQEL Express,Road Transport,3108.6,9.15,8318.42,621.82,3,In Transit,0,0
SHP01400,PO01108,2023-08-12,2023-08-15,2023-08-16,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,NAQEL Express,Express Courier,2278.6,11.83,4002.72,290.27,0,Delivered,0,0
SHP01401,PO01338,2023-08-30,2023-09-22,2023-09-27,Muscat,Oman,Dammam,Saudi Arabia,FedEx,Road Transport,4623.0,25.28,4742.9,235.38,0,Delivered,0,1
SHP01402,PO00815,2023-01-26,2023-02-17,2023-02-17,Seoul,South Korea,Madinah,Saudi Arabia,Agility Logistics,Express Courier,1289.2,8.22,3365.58,254.36,2,Delivered,0,0
SHP01403,PO00666,2024-04-03,2024-04-09,2024-04-09,Dammam,Saudi Arabia,Madinah,Saudi Arabia,NAQEL Express,Sea Freight,704.8,2.15,877.18,37.59,6,Delivered,0,0
SHP01404,PO00970,2024-01-15,2024-01-19,2024-01-24,Munich,Germany,Madinah,Saudi Arabia,Agility Logistics,Road Transport,1354.5,8.13,3210.95,210.17,4,Delivered,0,0
SHP01405,PO01266,2024-05-10,2024-05-26,2024-05-26,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,Saudi Post Logistics,Rail,3903.7,12.34,4271.27,201.03,2,Delayed,0,0
SHP01406,PO01581,2023-01-22,2023-01-24,2023-01-26,Manama,Bahrain,Dammam,Saudi Arabia,Saudi Post Logistics,Sea Freight,470.9,1.75,1308.41,51.31,6,In Transit,0,0
SHP01407,PO00828,2024-03-20,2024-03-24,2024-03-25,Dammam,Saudi Arabia,Dubai,UAE,Saudi Post Logistics,Sea Freight,939.5,3.47,872.24,41.21,1,Delivered,0,0
SHP01408,PO00299,2024-01-08,2024-01-14,2024-01-14,Manama,Bahrain,Jeddah,Saudi Arabia,DHL Global,Express Courier,2243.2,7.28,3804.51,288.13,1,Delivered,0,0
SHP01409,PO00328,2024-01-29,2024-02-11,2024-02-11,Shanghai,China,Madinah,Saudi Arabia,FedEx,Rail,2192.8,8.77,4164.27,141.98,4,Delivered,0,1
SHP01410,PO00399,2024-10-01,2024-10-09,2024-10-09,Milan,Italy,Dubai,UAE,Saudi Post Logistics,Express Courier,953.4,4.19,1721.96,73.96,0,Delivered,0,0
SHP01411,PO00855,2024-03-10,2024-03-13,2024-03-13,Dubai,UAE,Dammam,Saudi Arabia,Aramex,Rail,4993.9,32.7,5015.29,223.43,0,Delivered,0,0
SHP01412,PO01148,2023-06-06,2023-06-15,2023-06-15,Manama,Bahrain,Riyadh,Saudi Arabia,Aramex,Sea Freight,1118.8,4.58,1816.86,55.58,3,Delivered,0,0
SHP01413,PO01483,2024-05-12,2024-06-02,2024-06-02,Manama,Bahrain,Madinah,Saudi Arabia,DB Schenker,Air Freight,2518.8,10.8,6775.55,383.8,3,Delayed,0,1
SHP01414,PO01047,2023-12-04,2023-12-15,2023-12-15,Milan,Italy,Jeddah,Saudi Arabia,DHL Global,Express Courier,4153.6,15.25,3165.22,236.12,6,Customs Hold,0,0
SHP01415,PO01638,2024-05-25,2024-06-15,2024-06-18,Mumbai,India,Jubail,Saudi Arabia,DB Schenker,Sea Freight,3143.6,16.02,7255.24,335.59,4,In Transit,0,0
SHP01416,PO00992,2025-01-04,2025-01-14,2025-01-14,Istanbul,Turkey,Dammam,Saudi Arabia,Aramex,Rail,938.3,2.85,708.2,27.56,5,Delivered,0,0
SHP01417,PO00804,2023-04-19,2023-04-27,2023-05-05,Munich,Germany,Jubail,Saudi Arabia,NAQEL Express,Road Transport,1839.4,11.01,3978.17,160.3,1,Delivered,0,0
SHP01418,PO01965,2023-04-18,2023-04-30,2023-04-30,Istanbul,Turkey,Dammam,Saudi Arabia,Agility Logistics,Rail,4076.1,27.01,9532.44,385.7,7,Delivered,0,0
SHP01419,PO00810,2024-06-05,2024-06-22,2024-06-22,Mumbai,India,Madinah,Saudi Arabia,DHL Global,Air Freight,4567.2,25.81,2327.2,68.19,1,Delivered,0,0
SHP01420,PO00819,2023-09-30,2023-10-03,2023-10-03,Munich,Germany,Dammam,Saudi Arabia,Saudi Post Logistics,Sea Freight,4851.2,20.08,11368.96,514.23,5,Delivered,0,0
SHP01421,PO00155,2024-02-19,2024-03-05,2024-03-05,Muscat,Oman,Jubail,Saudi Arabia,Aramex,Air Freight,1026.7,5.01,1299.67,81.3,5,Delivered,0,0
SHP01422,PO01366,2024-10-28,2024-11-05,2024-11-11,Dammam,Saudi Arabia,Riyadh,Saudi Arabia,DB Schenker,Express Courier,562.8,2.41,886.16,24.08,7,Delivered,0,1
SHP01423,PO00303,2024-04-17,2024-04-22,2024-04-22,Mumbai,India,Jeddah,Saudi Arabia,DHL Global,Express Courier,4214.9,22.38,7515.31,451.59,0,Customs Hold,0,0
SHP01424,PO00930,2024-09-13,2024-09-16,2024-09-16,Seoul,South Korea,Dammam,Saudi Arabia,Saudi Post Logistics,Express Courier,1220.2,4.66,655.07,42.01,3,Delivered,0,0
SHP01425,PO00425,2023-06-13,2023-06-17,2023-06-18,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,FedEx,Road Transport,4981.3,30.54,7963.8,196.47,1,Customs Hold,0,1
SHP01426,PO00401,2024-02-27,2024-03-14,2024-03-17,Muscat,Oman,Dammam,Saudi Arabia,DB Schenker,Air Freight,1253.4,4.51,2211.97,163.61,5,Delivered,0,0
SHP01427,PO01171,2023-07-07,2023-07-10,2023-07-10,Milan,Italy,Jeddah,Saudi Arabia,DB Schenker,Road Transport,3873.9,13.47,3619.43,183.63,4,Delivered,0,0
SHP01428,PO01174,2024-10-24,2024-11-13,2024-11-13,Dubai,UAE,Madinah,Saudi Arabia,DHL Global,Rail,3730.6,16.67,4601.11,259.06,1,Customs Hold,0,0
SHP01429,PO00694,2023-09-18,2023-09-26,2023-09-26,Dubai,UAE,Riyadh,Saudi Arabia,FedEx,Rail,2356.4,11.32,3452.3,158.34,6,In Transit,0,0
SHP01430,PO00928,2023-07-01,2023-07-18,2023-07-21,Munich,Germany,Madinah,Saudi Arabia,FedEx,Rail,2374.6,13.54,5347.57,262.21,6,Delivered,0,0
SHP01431,PO00491,2023-02-10,2023-02-15,2023-02-15,Muscat,Oman,Riyadh,Saudi Arabia,DB Schenker,Sea Freight,3332.1,14.64,8077.12,229.6,6,Delivered,0,0
SHP01432,PO00183,2024-11-08,2024-11-15,2024-11-15,Riyadh,Saudi Arabia,Jubail,Saudi Arabia,DHL Global,Rail,4449.9,17.09,12074.03,569.12,6,Delivered,0,0
SHP01433,PO01820,2024-09-26,2024-10-02,2024-10-02,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,DHL Global,Rail,4873.8,22.64,2451.65,106.56,1,Delivered,0,0
SHP01434,PO01732,2024-02-23,2024-02-26,2024-02-27,Seoul,South Korea,Madinah,Saudi Arabia,Aramex,Rail,2410.0,11.68,3856.04,266.5,0,Delivered,0,0
SHP01435,PO01913,2023-09-29,2023-10-20,2023-10-20,Muscat,Oman,Madinah,Saudi Arabia,Maersk Line,Air Freight,2571.8,9.21,2317.6,151.44,2,Delivered,0,0
SHP01436,PO01270,2024-10-01,2024-10-19,2024-10-20,Muscat,Oman,Dubai,UAE,FedEx,Road Transport,2702.1,9.43,3815.12,208.83,7,Customs Hold,0,0
SHP01437,PO00742,2024-12-09,2025-01-02,2025-01-02,Manama,Bahrain,Jubail,Saudi Arabia,Saudi Post Logistics,Road Transport,1171.6,4.06,1160.32,51.42,7,Delivered,0,0
SHP01438,PO01655,2024-09-11,2024-09-19,2024-09-19,Cairo,Egypt,Dubai,UAE,Saudi Post Logistics,Road Transport,4887.3,18.03,13748.54,940.5,6,Delivered,0,0
SHP01439,PO01595,2023-03-24,2023-04-14,2023-04-14,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,Maersk Line,Express Courier,2890.0,11.93,2532.14,101.31,4,Delivered,0,0
SHP01440,PO01575,2023-05-29,2023-06-07,2023-06-08,Dammam,Saudi Arabia,Jubail,Saudi Arabia,DHL Global,Road Transport,836.5,5.09,946.15,59.92,0,Delivered,0,0
SHP01441,PO00638,2023-07-12,2023-07-25,2023-07-25,Milan,Italy,Jeddah,Saudi Arabia,Maersk Line,Road Transport,836.5,2.95,1432.27,88.0,0,Delivered,0,0
SHP01442,PO00779,2024-02-16,2024-03-03,2024-03-03,Manama,Bahrain,Jeddah,Saudi Arabia,NAQEL Express,Road Transport,430.7,1.54,842.86,36.84,5,In Transit,1,0
SHP01443,PO01743,2023-07-26,2023-08-12,2023-08-13,Kuala Lumpur,Malaysia,Dammam,Saudi Arabia,FedEx,Road Transport,4755.5,20.53,6688.04,150.52,1,In Transit,0,0
SHP01444,PO00314,2023-04-17,2023-04-23,2023-04-23,Manama,Bahrain,Jubail,Saudi Arabia,Saudi Post Logistics,Sea Freight,3797.5,19.77,2168.18,66.69,5,Delivered,0,0
SHP01445,PO00904,2024-12-20,2024-12-27,2024-12-27,Mumbai,India,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,1643.9,8.3,2893.34,178.38,0,Delivered,1,0
SHP01446,PO00984,2023-09-02,2023-09-14,2023-09-14,Milan,Italy,Madinah,Saudi Arabia,Aramex,Rail,1197.9,6.23,3424.54,228.11,4,Customs Hold,0,0
SHP01447,PO01169,2023-12-11,2024-01-04,2024-01-04,Dubai,UAE,Riyadh,Saudi Arabia,Maersk Line,Express Courier,732.5,4.36,441.59,20.02,0,Delivered,0,0
SHP01448,PO01757,2023-03-29,2023-04-18,2023-04-18,Seoul,South Korea,Madinah,Saudi Arabia,FedEx,Road Transport,4639.9,26.7,7949.59,389.86,3,Delivered,0,0
SHP01449,PO01916,2024-10-31,2024-11-24,2024-11-24,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Sea Freight,3146.5,12.28,2297.12,98.72,0,Customs Hold,0,0
SHP01450,PO01970,2024-03-10,2024-03-28,2024-04-04,Amman,Jordan,Jeddah,Saudi Arabia,DHL Global,Sea Freight,3324.0,10.56,6182.87,475.41,0,Delivered,0,1
SHP01451,PO01141,2023-11-29,2023-12-19,2023-12-26,Muscat,Oman,Jeddah,Saudi Arabia,Aramex,Road Transport,2276.2,6.97,2502.52,103.76,4,Delivered,0,0
SHP01452,PO01343,2023-08-12,2023-08-25,2023-08-25,Cairo,Egypt,Madinah,Saudi Arabia,Aramex,Express Courier,1983.9,7.39,3797.01,165.28,4,In Transit,0,0
SHP01453,PO01439,2024-06-04,2024-06-10,2024-06-10,Muscat,Oman,Dammam,Saudi Arabia,Saudi Post Logistics,Express Courier,422.8,1.97,853.22,47.86,0,Delivered,0,0
SHP01454,PO00982,2024-06-08,2024-06-22,2024-06-22,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,FedEx,Express Courier,4756.3,15.52,12813.27,325.17,6,Customs Hold,0,0
SHP01455,PO01884,2023-10-11,2023-10-27,2023-10-29,Milan,Italy,Jubail,Saudi Arabia,DB Schenker,Express Courier,3365.7,10.46,7507.64,409.83,6,Delivered,0,0
SHP01456,PO01972,2023-12-09,2023-12-28,2023-12-28,Munich,Germany,Jubail,Saudi Arabia,Aramex,Sea Freight,413.5,1.45,322.43,18.72,5,Delivered,0,0
SHP01457,PO01740,2024-05-27,2024-06-17,2024-06-17,Cairo,Egypt,Dammam,Saudi Arabia,Maersk Line,Road Transport,569.0,1.93,1267.96,90.44,7,Delivered,0,0
SHP01458,PO00211,2024-12-10,2024-12-26,2024-12-26,Istanbul,Turkey,Madinah,Saudi Arabia,Aramex,Road Transport,3898.0,13.01,8060.27,614.94,3,Delivered,0,1
SHP01459,PO00361,2023-10-23,2023-10-28,2023-10-28,Dubai,UAE,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,2565.6,15.69,7615.13,567.68,7,Delivered,0,1
SHP01460,PO00670,2024-01-21,2024-01-27,2024-01-27,Dubai,UAE,Dammam,Saudi Arabia,Maersk Line,Rail,3825.0,16.26,10776.55,639.2,3,Delivered,0,0
SHP01461,PO00715,2024-06-09,2024-06-23,2024-06-25,Amman,Jordan,Riyadh,Saudi Arabia,Aramex,Sea Freight,4535.2,18.3,7005.67,181.58,3,Delivered,0,1
SHP01462,PO00712,2024-09-03,2024-09-25,2024-10-01,Munich,Germany,Jubail,Saudi Arabia,Saudi Post Logistics,Rail,840.1,3.16,779.4,59.31,5,In Transit,0,1
SHP01463,PO01161,2024-09-22,2024-09-26,2024-09-26,Milan,Italy,Dammam,Saudi Arabia,FedEx,Rail,2166.6,11.45,3530.76,188.33,2,Delivered,0,0
SHP01464,PO01041,2023-08-27,2023-09-11,2023-09-11,Mumbai,India,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,3401.1,13.76,1738.6,47.04,6,Customs Hold,0,0
SHP01465,PO00951,2023-09-01,2023-09-16,2023-09-16,Riyadh,Saudi Arabia,Jubail,Saudi Arabia,DHL Global,Road Transport,2950.2,19.53,6020.21,435.93,5,Delivered,0,0
SHP01466,PO00340,2023-08-29,2023-09-12,2023-09-12,Jeddah,Saudi Arabia,Dubai,UAE,Maersk Line,Express Courier,283.2,0.93,629.16,27.96,0,Delivered,0,0
SHP01467,PO01443,2023-06-16,2023-06-29,2023-06-29,Munich,Germany,Jeddah,Saudi Arabia,Agility Logistics,Air Freight,3827.0,17.71,10131.26,585.37,2,Delivered,0,0
SHP01468,PO00358,2023-04-06,2023-04-15,2023-04-15,Milan,Italy,Riyadh,Saudi Arabia,DB Schenker,Road Transport,3514.7,15.52,10431.71,735.58,7,Delivered,0,0
SHP01469,PO01817,2024-04-07,2024-04-23,2024-04-25,Dammam,Saudi Arabia,Dammam,Saudi Arabia,DHL Global,Road Transport,3368.3,19.1,6714.48,266.76,5,In Transit,0,0
SHP01470,PO01119,2023-05-05,2023-05-27,2023-05-27,Milan,Italy,Dammam,Saudi Arabia,DB Schenker,Express Courier,3065.1,9.66,6762.45,477.43,1,Delivered,0,1
SHP01471,PO01889,2024-05-04,2024-05-28,2024-05-28,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,NAQEL Express,Road Transport,441.9,1.27,852.14,19.3,1,Delivered,0,0
SHP01472,PO00511,2024-08-29,2024-09-02,2024-09-02,Mumbai,India,Riyadh,Saudi Arabia,FedEx,Rail,4260.5,16.21,8629.22,222.44,0,Delivered,0,0
